2 Khanna Book Depot Jabalpur Madhya Pradesh 0761-2311932
3 Vinay Pustak Sadan Jabalpur Madhya Pradesh 0761-2411194
1 Gupta Book Company Jaipur Rajasthan 0141-2577452
2 Prerna Book House Jaipur Rajasthan 0141-2327405
3 Swastik Prakashan Jaipur Rajasthan 0141-2314983
1 Cheap Book Store Jalandhar Punjab 0181-2213183
2 Subhash Book Depot Jalandhar Punjab 0181-2225081 0181-2459156
1 Malhotra Book House Jammu Jammu & Kashmir 0191-572147
2 Sahitya Sangam Jammu Jammu & Kashmir 0191-2579593
1 Agarwal Book Stores Jamshedpur Jharkhand 0657-2439906 0657-2432694
2 Sen Book Stores Jamshedpur Jharkhand 0657-2433534
1 Bundelkhand Trading Co. Jhansi Uttar Pradesh 0510-2448908
1 Harish Book World Jodhpur Rajasthan 0291-2640210 0291-2653970
2 Second Hand Book Company (Book Seller) Jodhpur Rajasthan 0291-2626797
1 Shankar Puthighar Jorhat Assam 0376-2324231
1 Chaudhary Brother's (Book Sellers) Kanpur Uttar Pradesh 0512-2318546
2 Shyam Sunder Gupta (News Paper Agent) Kanpur Uttar Pradesh 0512-2328341
1 Orient Book House Kochi Kerala 484-2370431 0484-2360071
2 Surya Book House Kochi Kerala 484-2363721
1 Bright Distributing Agency (Book Seller) Kolkata West Bengal 033-22481676 033-28610285
2 International Book Trust Kolkata West Bengal 033-22414947
3 Vishal Book Centre Kolkata West Bengal 033-22527816 033-22523709
1 Ashok Book Depot Kota Rajasthan 0744-2380858 0744-2321523
2 Sahitya Prakashan Mandir Kota Rajasthan 0744-2381765 0744-2381059
1 Book Centre Kottayam Kerala 0481-2566992 0481-2566962
2 V. Publishers Book Stall Kottayam Kerala 0481-2567470 0481-2567471
1 Prizm Books & Stn. Shop Kurukshetra Haryana 01744-238073
1 Ashirwad Book Depot Lucknow Uttar Pradesh 0522-4013243 0522-2637349
2 Rama Book Depot Lucknow Uttar Pradesh 0522-2624836 0522-4013299
3 Subhash Pustak Bhandar Lucknow Uttar Pradesh 0522-2637652 0522-2637349
4 Vyapar Sadan (Book Seller) Lucknow Uttar Pradesh 0522-3294195 0522-4000462
1 Harbans Book Depot Ludhiana Punjab 0161-2726480
2 Lyall Book Depot Ludhiana Punjab 0161-2745756 0161-2745872
1 Bharat Sales Agencies (Book Seller) Mumbai Maharastra 022-66390580 022-23819359
2 Dhan Lal Brothers Distributors (Book Seller) Mumbai Maharastra 022-22053716 022-22017027
3 Students' Agencies (India) Pvt. Ltd. Mumbai Maharastra 022-23513334/5/6/7 022-49496161
1 Anupam Prakashan Muzaffarpur Bihar 0621-2247974
1 J.M.D. Book Distrubutors Nagpur Maharastra 0712-2526191 0712-2557838
2 Laxmi Pustakalaya & Stationery Nagpur Maharastra 0712-2720379 0712-2727354
1 Book Palace Naharlagun Arunachal Pradesh 0360-2247477
1 Sonu Book Depot (Noida) Noida Uttar Pradesh 2413421
1 Mamta Book Depot Patna Bihar 0612-3294489
2 Pawan Book Centre Patna Bihar 0612-2300713
1 Tamilnadu News Agency Port Blair Andmans 03192-236831
1 Goel Book Distributors Pune Maharashtra 020-24453267 020-24452176
2 Jagruti Book Agencies Pune Maharastra 020-66011663 020-24436334
3 K'Sagar's (House of Books) Pune Maharastra 020-24483166
4 Vikas Books & Stationers Pune Maharashtra 020-24468737
1 Ravi Prakashan & Co. Rajkot Gujrat 0281-2460625 0281-2467401
2 Sahitya Dhara Educational Book Seller Rajkot Gujarat 0281-2563131
1 Crown Book Depot Ranchi Jharkhand 0651-2203275 0651-2213735
2 Form Centre (Book Seller) Ranchi Jharkhand 0651-2281982 0651-2213374
1 Ashok Pustak Bhandar Rohtak Haryana 01262-253217
2 Swami Kitab Ghar Rohtak Haryana 01262-235879
1 Rourkela Pustak Bhandar Rourkela Orissa 0661-2501728
2 Shiv Shakti Pustakalaya Rourkela Orissa 0661-2471954
1 Book Fair Sambalpur Orissa
2 Saraswat Pustak Bhandar Sambalpur Orissa 0663-2400454
1 S. K. Dass (Book Seller) Shillong Megalaya 0364-2353741
1 Goyal Book Depot Shimla Himachal Pradesh 0177-2805880
1 Janta Agencies Srinagar Jammu & Kashmir 0194-2474755
2 Kahmir Book Depot Srinagar Kashmir 0194-2450262
1 Shree Gajanand Book House Surat Gujarat 0261-2654921
2 The Popular Book Store Surat Gujarat 0261-2424438
1 Modern Book Centre Thiruvananthapuram Kerala 0471-2331816 0471-2331826
2 Saradha Book Centre Thiruvananthapuram Kerala 0471-2474670
1 Cosmo Books Trichur Kerala 0487-2335292
2 Minerva Book Centre Trichur Kerala 0487-2336758 0487-2338301
1 Rajasthan Book Stores Udaipur Rajasthan 0294-2421577
2 Rawat Book & Stationery House Udaipur Rajasthan 0294-2421375 0294-3091350
1 Kapoor's Book Collection Vadodara Gujrat 0265-2634568
1 Gupta General Trading Co. (Book Seller) Varanasi Uttar Pradesh 0542-2413017 0542-3418309
2 Morya Pustak Kendra Varanasi Uttar Pradesh 0542-2225205
1 Central Book House Vijayawada Andhrya Pradesh 0866-2424638 0866-2424952
2 Navodaya Publishers (Book Sellers) Vijayawada Andhrya Pradesh 0866-2573500
