29-03-2023,B09WVXDLLC,"Farmley Premium Afghani Dried Anjeer Rich Source of Vitamins Dietary Fiber Figs Dry Fruits Pack Of 2 , Each 200g",13329,219,3.9,0,Connedit Business Solutions pvt ltd.,334.5,,669,64,FALSE,"Anjeer (Figs) - 66
",,,,,,,FALSE,,,,,,,,"Anjeer (Figs) - 66
",13329,29-03-2023
29-03-2023,B09WYVFW41,"Farmley Premium Fard Dates (800g)- Pack of 2, Each 400g",3263,7,4.6,0,Connedit Business Solutions pvt ltd.,72.38,,579,,FALSE,"Dried Dates - 36
",,,,,,,FALSE,,,,,,,,"Dried Dates - 36
",3263,29-03-2023
29-03-2023,B09XFLFWKJ,"Farmley Premium Munakka, 100% Natural, Nutrient Rich, 400 Gram (Pack of 2, Each- 200g)",20842,252,4.1,0,Connedit Business Solutions pvt ltd.,109.75,,439,22,FALSE,"Besan (Gram Flour) - 36
",,,,,,,FALSE,,,,,,,,"Besan (Gram Flour) - 36
",20842,29-03-2023
29-03-2023,B08PDBJ93R,Farmley Selecta Green Raisin Long 400g Pack of 2 (Each 200g),2201,395,4.1,0,Connedit Business Solutions pvt ltd.,62.25,,249,45,FALSE,"Raisins - 20
",,,,,,,FALSE,,,,,,,,"Raisins - 20
",2201,29-03-2023
29-03-2023,B0B6BL2BS1,"Farmley Roasted & Flavoured Healthy Makhana Snacks - Minty Pudina, Peri Peri, Tangy Tomato, Cream & Onion, Himalayan Salted | (Combo Pack of 5, 90 g Each) | Party Snacks | Namkeen Snacks | Mix Masala Snacks",617,843,4,0,Connedit Business Solutions pvt ltd.,135.33,,609,118,FALSE,"Puffed Snacks - 8
",,,,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/321d0446-d980-4125-96a4-73defbcf1091.__CR0,0,2021,1250_PT0_SX970_V1___.png",,,FALSE,,,,,,,,"Puffed Snacks - 8
",617,29-03-2023
29-03-2023,B09S6P2G77,"Farmley 8-In-1 Premium Dried Berries Mixed & Healthly Snacks Contains Cranberry,Black Raisins,Strawberry,Black Currant & More Pack Of 2 , Each 200 Gm",3916,163,4.1,0,Connedit Business Solutions pvt ltd.,112.25,,449,31,FALSE,"Mixed Dried Fruits - 18
",,,,"https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/S/aplus-media-library-service-media/b8b8fa43-59f0-4917-a594-eaf9e7226ad2.__CR0,0,4042,2500_PT0_SX970_V1___.jpg",,,FALSE,,,,,,,,"Mixed Dried Fruits - 18
",3916,29-03-2023
29-03-2023,B09S6QBZZC,"Farmley 7-In-1 Premium Trail Mixed Dry Fruit & Healthly Snacks Contains Almond , Cashew , Pumpkin & Sun Flowers Seeds & More Pack Of 2 , Each 200 Gm",7199,80,4.1,0,Connedit Business Solutions pvt ltd.,99.75,,399,31,FALSE,"Mixed Nuts - 64
",,,,"https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/S/aplus-media-library-service-media/c2026848-9975-4943-8308-f606af5477c0.__CR0,0,4042,2500_PT0_SX970_V1___.jpg",,,FALSE,,,,,,,,"Mixed Nuts - 64
",7199,29-03-2023
29-03-2023,B09S6PSXG7,"Farmley 5-In-1 Premium Mix Seeds For Eating & Healthly Snacks Contains Pumpkin,Chia,Flax,Sunflower,Watermelon Seeds Pack Of 2 , Each 200 Gm",20379,10,4.2,0,Connedit Business Solutions pvt ltd.,82.25,,329,0,FALSE,"Mixed Nuts - 172
",,,,"https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/S/aplus-media-library-service-media/ef244408-b2bb-44c4-8f28-a3efb787603b.__CR0,0,4042,2500_PT0_SX970_V1___.jpg",,,FALSE,,,,,,,,"Mixed Nuts - 172
",20379,29-03-2023
29-03-2023,B0B69791S8,"Farmley Premium Mixed Dry Fruits Panchmeva Superfood Tasty & Healthy Snacks Contains Almond,Cashew,Dates,Green And Black Raisins Pack Of 2 , Each 200 Gm",1912,375,4.1,0,Connedit Business Solutions pvt ltd.,89.75,,359,67,FALSE,"Mixed Dried Fruits - 15
",,,,"https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/S/aplus-media-library-service-media/13b95e93-9ae4-41fa-9227-d88000b4f763.__CR0,0,4042,2500_PT0_SX970_V1___.jpg",,,FALSE,,,,,,,,"Mixed Dried Fruits - 15
",1912,29-03-2023
29-03-2023,B09XR5BKYM,"Farmley Premium California Roasted & Salted Pistachios Whole Shelled Pista Dry Fruits Pack Of 2 , Each 200 Gm",20188,212,4.1,0,Connedit Business Solutions pvt ltd.,174.75,,699,71,FALSE,"Pistachios - 83
",,,,,,,FALSE,,,,,,,,"Pistachios - 83
",20188,29-03-2023
29-03-2023,B09WYS7Z7G,"Farmley Premium California Without Shell Walnut Kernels Pack Of 2 , Each 200g | Rich in Protein & Antioxidants | Natural Akhrot Giri Dry Fruit Vacuum Packed",4309,286,4.1,0,Connedit Business Solutions pvt ltd.,169.75,,679,104,FALSE,"Walnuts - 46
",,,,,,,FALSE,,,,,,,,"Walnuts - 46
",4309,29-03-2023
29-03-2023,B0B4DNGYF1,Farmley Premium Fard Dates (400g),67936,57,4.2,0,Connedit Business Solutions pvt ltd.,82.25,,329,48,FALSE,"Dried Dates - 796
",,,,,,,FALSE,,,,,,,,"Dried Dates - 796
",67936,29-03-2023
29-03-2023,B0B3MV8X6X,Farmley Premium Dry Fruits Combo Pack (Almond Cashew Walnut Raisin),98916,,,0,Connedit Business Solutions pvt ltd.,899,,899,0,FALSE,"Mixed Dried Fruits - 1034
",,,,,,,FALSE,,,,,,,,"Mixed Dried Fruits - 1034
",98916,29-03-2023
29-03-2023,B0B3MMMFRP,Farmley Premium Dry Fruits Combo Pack (Almond Cashew Walnut Raisin Pistachios),166559,1,1,0,Connedit Business Solutions pvt ltd.,1449,,1449,0,FALSE,"Mixed Dried Fruits - 1872
",,,,,,,FALSE,,,,,,,,"Mixed Dried Fruits - 1872
",166559,29-03-2023
29-03-2023,B0B3MWDTT8,Farmley Premium Dry Fruits Combo Pack (Almond Cashew Pistachios),167429,2,3,0,Connedit Business Solutions pvt ltd.,879,,879,,FALSE,"Mixed Dried Fruits - 1880
",,,,,,,FALSE,,,,,,,,"Mixed Dried Fruits - 1880
",167429,29-03-2023
29-03-2023,B0B3MB7DM4,"Farmley Premium Mix Nuts and Dry Fruits Combo Pack (Almond 250 g, Cashew 250 g, Pistachios 200 g, Raisin 200 g)",51279,2,2.3,0,Connedit Business Solutions pvt ltd.,88.78,,799,,FALSE,"Mixed Dried Fruits - 457
",,,,,,,FALSE,,,,,,,,"Mixed Dried Fruits - 457
",51279,29-03-2023
29-03-2023,B0BN1JBMHC,Farmley Premium Dry Fruits Combo Pack Almond 250 g & Cashew 250 g Total 500 g | Sources of Protein And Fiber Almond Cashew Combo,19351,30,3.9,0,Connedit Business Solutions pvt ltd.,539,,539,2,FALSE,"Mixed Dried Fruits - 146
",,,,,,,FALSE,,,,,,,,"Mixed Dried Fruits - 146
",19351,29-03-2023
29-03-2023,B0B3MQGG6V,"Farmley Premium Dry Fruits Combo Pack Almond 250 g ,Cashew 250 g & Raisin 200 g | Mixed Nuts Sources of Protein And Fiber",118750,2,4,0,Connedit Business Solutions pvt ltd.,619,,619,0,FALSE,"Mixed Nuts - 1068
",,,,,,,FALSE,,,,,,,,"Mixed Nuts - 1068
",118750,29-03-2023
29-03-2023,B0B7DL1K2C,Farmley Premium Dry Fruits Combo Pack Almond 500 g & Cashew 500 g Total 1 Kg | Sources of Protein And Fiber Almond Cashew Combo,19351,30,3.9,0,Connedit Business Solutions pvt ltd.,949,,949,2,FALSE,"Mixed Dried Fruits - 146
",,,,,,,FALSE,,,,,,,,"Mixed Dried Fruits - 146
",19351,29-03-2023
29-03-2023,B0B97PJV4T,"Farmley Premium Roasted Dry Nut Cashew Snacks Pack of 2, each 200 gm | Rich in Protein | Crunchy & Delicious (Apple Spice, 400 gram)",10833,7,3.8,0,Connedit Business Solutions pvt ltd.,142.25,,569,2,FALSE,"Cashews - 75
",,,,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/99a84c2d-ad33-42a2-81e4-537d1413f203.__CR0,0,4042,2500_PT0_SX970_V1___.png",,,FALSE,,,,,,,,"Cashews - 75
",10833,29-03-2023
29-03-2023,B0B97R5CBX,"Farmley Premium Roasted Dry Nut Cashew Snacks Pack of 2, each 200 gm | Rich in Protein | Crunchy & Delicious (Chatpata, 400 gram)",10833,7,3.8,0,Connedit Business Solutions pvt ltd.,142.25,,569,2,FALSE,"Cashews - 75
",,,,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/99a84c2d-ad33-42a2-81e4-537d1413f203.__CR0,0,4042,2500_PT0_SX970_V1___.png",,,FALSE,,,,,,,,"Cashews - 75
",10833,29-03-2023
29-03-2023,B0B97SR56W,"Farmley Premium Chatpata,Thai Chilli,Black Pepper,Apple Spice & Classic Salted Flavoured Roasted Dry Nut Cashew Snacks Combo Pack, each 200 gm | Rich in Protein | Crunchy & Delicious",92974,,,0,Connedit Business Solutions pvt ltd.,134.9,,1349,0,FALSE,"Cashews - 835
",,,,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/db12fb78-c0a1-476e-b162-792c7d3f6d4d.__CR0,0,2021,1250_PT0_SX970_V1___.png",,,FALSE,,,,,,,,"Cashews - 835
",92974,29-03-2023
29-03-2023,B0B97NP68C,"Farmley Premium Roasted Dry Nut Cashew Snacks Pack of 2, each 200 gm | Rich in Protein | Crunchy & Delicious (Black Pepper, 400 gram)",10833,7,3.8,0,Connedit Business Solutions pvt ltd.,142.25,,569,2,FALSE,"Cashews - 75
",,,,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/db12fb78-c0a1-476e-b162-792c7d3f6d4d.__CR0,0,2021,1250_PT0_SX970_V1___.png",,,FALSE,,,,,,,,"Cashews - 75
",10833,29-03-2023
